,id,val_index,size,valuation,algo,distortion
219,220,74,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
220,221,74,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
221,222,74,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
222,223,75,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
223,224,75,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
224,225,75,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
225,226,76,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
226,227,76,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
227,228,76,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
228,229,77,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
229,230,77,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
230,231,77,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
231,232,78,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.094985071802986
232,233,78,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0000000000000002
233,234,78,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.094985071802986
234,235,79,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
235,236,79,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
236,237,79,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
237,238,80,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
238,239,80,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
239,240,80,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
240,241,81,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
241,242,81,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
242,243,81,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
243,244,82,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
244,245,82,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
245,246,82,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
246,247,83,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
247,248,83,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
248,249,83,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0925402889131732
249,250,84,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
250,251,84,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
251,252,84,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
252,253,85,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
253,254,85,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
254,255,85,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
